Medication_Name,Package_Size,Max_Retailer_Price,Max_Consumer_Price,Max_Consumer_VAT_Price,Year
CARDORAL 4MG 30TAB,30.0,19.79,27.11,31.99,2014
CARDOXIN AMPOULES 10MG/2ML 50AMP,50.0,44.7,60.11,70.94,2014
CARDOXIN FRTE 75MG 100TAB,100.0,17.38,23.81,28.1,2014
CARVEDEXXON 12.5MG 30TAB,30.0,17.64,24.17,28.52,2014
CARVEDEXXON 6.25MG 30TAB,30.0,13.77,18.86,22.26,2014
CARVEDILOL TEVA 12.5MG 30TAB,30.0,17.64,24.17,28.52,2014
CARVEDILOL TEVA 6.25MG 30TAB,30.0,13.77,18.86,22.26,2014
CASODEX 150MG 28TAB,28.0,399.58,469.51,554.02,2014
CASODEX 50MG 28TAB,28.0,172.3,215.38,254.14,2014
CATAFLAM 50MG 10TAB,10.0,8.5,11.65,13.74,2014
CAVERJECT 10MCG V+DS,1.0,39.12,52.62,62.09,2014
CAVERJECT 20MCG V+DS,1.0,53.7,72.23,85.23,2014
CEDAX SUSP 60ML,60.0,68.18,91.7,108.21,2014
CEFALOR 500MG 10CAP,10.0,18.55,25.41,29.98,2014
CEFAZOLIN SANDOZ 0.5GR 100VIAL,100.0,897.99,1055.14,1245.06,2014
CEFAZOLIN SANDOZ 0.5GR 10VIAL,10.0,89.8,120.78,142.52,2014
CEFAZOLIN SANDOZ 0.5GR 1VIAL,1.0,8.98,12.3,14.52,2014
CEFAZOLIN SANDOZ 0.5GR 25VIAL,25.0,224.5,263.78,311.27,2014
CEFAZOLIN SANDOZ 0.5GR 50VIAL,50.0,449.0,527.57,622.53,2014
CEFAZOLIN SANDOZ 0.5GR 5VIAL,5.0,44.9,60.39,71.26,2014
CEFAZOLIN SANDOZ 1GR 100VIAL,100.0,794.8,933.89,1101.99,2014
CEFAZOLIN SANDOZ 1GR 10VIAL,10.0,79.48,106.9,126.14,2014
CEFAZOLIN SANDOZ 1GR 1VIAL,1.0,7.95,10.89,12.85,2014
CEFAZOLIN SANDOZ 1GR 25VIAL,25.0,198.7,233.47,275.5,2014
CEFAZOLIN SANDOZ 1GR 50VIAL,50.0,397.4,466.95,551.0,2014
CEFAZOLIN SANDOZ 1GR 5VIAL,5.0,39.74,53.45,63.07,2014
CEFORAL 250MG 10CAPS,10.0,6.69,9.17,10.82,2014
CEFORAL FRTE SUSP 250,60.0,11.59,15.87,18.73,2014
CEFORAL SUSP 125MG 60ML,60.0,8.25,11.3,13.34,2014
CEFOVIT 125 SUSP 60ML,60.0,8.25,11.3,13.34,2014
CEFOVIT 250 SUSP 60ML,60.0,11.59,15.87,18.73,2014
CEFOVIT 250MG 10CAPS,10.0,6.69,9.17,10.82,2014
CEFOVIT FORTE 10CAPS,10.0,9.53,13.05,15.4,2014
CEFTAZIDIME TEVA 1GR/VIAL,1.0,28.46,38.99,46.01,2014
CEFTAZIDIME TEVA 2GR/VIAL,1.0,58.28,78.39,92.5,2014
CEFURAX 250MG 10TAB,10.0,16.61,22.76,26.86,2014
CEFURAX 500MG 10TAB,10.0,31.32,42.91,50.63,2014
CELCOX 100MG 20CAPS,20.0,28.42,38.93,45.94,2014
CELCOX 200MG 10CAPS,10.0,33.36,45.71,53.94,2014
CELEBRA 100MG 20CAPS,20.0,28.42,38.93,45.94,2014
CELEBRA 200MG 10CAPS,10.0,33.36,45.71,53.94,2014
CELECOXIB TEVA 100MG 20TAB,20.0,,,,2014
CELESTONE CHRONODOSE 1ML AMP,1.0,12.42,17.01,20.08,2014
CELLCEPT 250MG 100CAPS,100.0,280.24,329.28,388.55,2014
CELLCEPT 500MG 50TAB,50.0,261.24,306.96,362.22,2014
CELLUSPAN EYE DROPS 10ML,10.0,,,,2014
CELSENTRI 150MG 60TAB,60.0,3479.05,4087.89,4823.71,2014
CELSENTRI 300MG 60TAB,60.0,3479.05,4087.89,4823.71,2014
CEMIDIN 200MG 50TAB,50.0,25.8,35.35,41.72,2014
CEMIDIN 400MG 20TAB,20.0,19.3,26.44,31.2,2014
CEMIDIN 800MG 20TAB,20.0,46.18,62.11,73.3,2014
CEPLENE 0.5MG/0.5ML SOL FOR INJ 14 VIALS,14.0,5954.28,6996.27,8255.6,2014
CERAZETTE 0.075MG 1X28TAB,28.0,19.04,26.09,30.78,2014
CERAZETTE 0.075MG 3X28TAB,84.0,57.13,76.84,90.67,2014
CEREZYME 400 UNITS POWDER FOR SOL FOR INF,1.0,6989.97,8213.21,9691.59,2014
CEROXIM 250MG 10TAB,10.0,16.61,22.76,26.86,2014
CEROXIM 500MG 10TAB,10.0,31.32,42.91,50.63,2014
CERTICAN 0.1MG 60 DISPERSIBLE TAB,60.0,210.28,247.07,291.55,2014
CERTICAN 0.25MG 60 DISPERSIBLE TAB,60.0,514.9,605.01,713.91,2014
CERTICAN 0.25MG 60 TAB,60.0,545.49,640.95,756.32,2014
CERTICAN 0.50MG 60 TAB,60.0,1057.39,1242.44,1466.07,2014
CERTICAN 0.75MG 60 TAB,60.0,1580.27,1856.82,2191.05,2014
CERVARIX 0.5ML SYR,1.0,381.31,448.05,528.69,2014
CETROTIDE 0.25MG 7AMP,7.0,1135.33,1334.01,1574.13,2014
CHAMPIX 0.5MG 55TAB,55.0,419.98,493.48,582.3,2014
CHAMPIX 0.5MGX11TAB+1MGX42TAB,53.0,380.84,447.49,528.04,2014
CHAMPIX 1MG 56TAB,56.0,382.72,449.7,530.64,2014
CHAMPIX COMBO (1STARTER PACK+2PACKS 1MGX56),165.0,1146.28,1346.88,1589.32,2014
CHLORPHENICOL SKIN OINT 3% 10GR,10.0,,,,2014
CIALIS 10MG 4TAB,4.0,218.74,257.03,303.29,2014
CIALIS 2.5MG 28TAB,28.0,362.05,425.41,501.98,2014
CIALIS 20MG 4TAB,4.0,194.36,228.37,269.48,2014
CIALIS 20MG 8TAB,8.0,388.71,456.74,538.95,2014
CIALIS 5MG 28TAB,28.0,376.95,442.91,522.64,2014
CICLODERM  CREAM 15GR,15.0,7.76,10.63,12.54,2014
CICLODERM C 15GR,15.0,,,,2014
CICLODERM C 30GR,30.0,,,,2014
CICLODERM SPRAY 30ML,30.0,,,,2014
CILARIL 1MG 28TAB,28.0,16.37,22.43,26.47,2014
CILARIL 2.5MG 28TAB,28.0,29.86,40.9,48.27,2014
CILARIL 5MG 28TAB,28.0,45.78,61.57,72.66,2014
CILARIL PLUS 28TAB,28.0,60.56,81.45,96.11,2014
CILAZAPRIL 2.5 MG 30 TABLETS,30.0,31.99,43.82,51.71,2014
CILAZAPRIL 5MG 30TABLETS,30.0,49.05,65.97,77.85,2014
CILAZAPRIL PLUS TEVA 30TAB,30.0,64.88,87.27,102.98,2014
CILOXAN 0.3% EYE DROPS 5ML,5.0,15.0,20.55,24.25,2014
CIPRALEX 10MG 28TAB,28.0,62.24,83.71,98.78,2014
CIPRALEX 15MG 28TAB,28.0,70.2,94.41,111.41,2014
CIPRALEX 20MG 28TAB,28.0,106.04,132.55,156.41,2014
CIPRAMIL 20MG 28TAB,28.0,24.96,34.2,40.35,2014
CIPRAMIL 40MG 28TABS,28.0,49.68,66.82,78.85,2014
CIPRODEX 250MG 10TAB,10.0,14.11,19.33,22.81,2014
CIPRODEX 500MG 10TAB,10.0,20.76,28.44,33.56,2014
CIPRODEX 750MG 10TAB,10.0,29.0,39.73,46.88,2014
CIPROFLOXACIN TEVA INFUSION 2MG/ML 10BAGX100ML,1000.0,363.1,426.64,503.44,2014
CIPROFLOXACIN TEVA INFUSION 2MG/ML 10BAGX200ML,2000.0,726.2,853.28,1006.88,2014
CIPROFLOXACIN TEVA INFUSION 2MG/ML 200ML,200.0,72.62,97.67,115.26,2014
CIPROFLOXACIN-TEVA 250MG 10TAB,10.0,14.11,19.33,22.81,2014
CIPROFLOXACIN-TEVA 500MG 10TAB,10.0,20.76,28.44,33.56,2014
CIPROXIN  200 100ML,100.0,36.31,49.74,58.7,2014
CIPROXIN 250MG/5ML SUSP 100ML,100.0,46.54,62.6,73.86,2014
CIPROXIN 500MG/5ML SUSP 100ML,100.0,308.41,362.38,427.61,2014
CIRCADIN 2MG 21TAB,21.0,56.7,76.26,89.99,2014
CIRCADIN 2MG 30TAB,30.0,81.0,108.95,128.56,2014
CITALOPRAM  20 MG 30 TABLETS,30.0,26.74,36.64,43.24,2014
CLARINASE REPETABS 14,14.0,21.85,29.94,35.33,2014
CLARITHROMYCIN 250MG 14TAB,14.0,23.71,32.48,38.33,2014
CLARITHROMYCIN 500MG 14TAB,14.0,44.35,59.66,70.4,2014
CLAVENIR 10 VIAL (1.2G),10.0,116.35,145.44,171.62,2014
CLEXANE 100MG SAFETY LOCK 2X1ML SYR PREFIL SAFETY LOCK,2.0,59.38,79.86,94.24,2014
CLEXANE 100MG/1ML 10SYRING(10ML),10.0,296.88,348.83,411.62,2014
CLEXANE 100MG/1ML 2SYRING(2ML),2.0,59.38,79.86,94.24,2014
CLEXANE 100MG/ML (300MG) 1X3ML SOLUTION FOR INJECTION,1.0,124.66,155.83,183.88,2014
CLEXANE 120MG/0.8ML 10 INJ,10.0,360.68,423.8,500.09,2014
CLEXANE 120MG/0.8ML SAFETY LOCK 10 SYR PREFIL,10.0,360.68,423.8,500.09,2014
CLEXANE 150MG/ML 10 INJ,10.0,411.78,483.84,570.93,2014
CLEXANE 150MG/ML SAFETY LOCK 10 SYR PREFIL,10.0,411.78,483.84,570.93,2014
CLEXANE 20MG SAFETY LOCK 2X0.2ML SYR PREFIL,2.0,16.62,22.77,26.87,2014
CLEXANE 20MG/0.2ML 2SYRING(0.4ML),2.0,16.62,22.77,26.87,2014
CLEXANE 40MG SAFETY LOCK 2X0.4ML SYR PREFIL,2.0,33.24,45.54,53.74,2014
CLEXANE 40MG/0.4ML 2SYRING(0.8ML),2.0,33.24,45.54,53.74,2014
CLEXANE 60MG SAFETY LOCK 2X0.6ML SYR PREFIL,2.0,44.58,59.96,70.76,2014
CLEXANE 60MG/0.6ML 10SYRING(6ML),10.0,222.92,261.93,309.07,2014
CLEXANE 60MG/0.6ML 2SYRING(1.2ML),2.0,44.58,59.96,70.76,2014
CLEXANE 80MG SAFETY LOCK 2X0.8ML SYR PREFIL,2.0,51.42,69.16,81.61,2014
CLEXANE 80MG/0.8ML 2SYRING(1.6ML),2.0,51.42,69.16,81.61,2014
CLONEX 0.5MG 30TAB,30.0,8.59,11.77,13.89,2014
CLONEX 2MG 30TAB,30.0,9.27,12.7,14.99,2014
CLONNIRIT 25MCG 30T,30.0,13.9,19.05,22.48,2014
CLOOD 75MG 30TAB,30.0,52.97,71.24,84.07,2014
CLOPID 75MG 30TAB,30.0,52.97,71.24,84.07,2014
CLOPIDEXCEL 75MG 30 FC TAB,30.0,52.97,71.24,84.07,2014
CLOPIDOGREL 75MG 30TAB,30.0,52.97,71.24,84.07,2014
CLOPIXOL 10MG 50TAB,50.0,26.27,35.99,42.47,2014
CLOPIXOL 25 MG 100TAB,100.0,108.58,135.73,160.16,2014
CLOPIXOL 25MG 50TAB,50.0,54.29,73.02,86.16,2014
CLOPIXOL 2MG 50TAB,50.0,9.78,13.4,15.81,2014
CLOPIXOL ACUPHASE 100MG 2ML,1.0,52.92,71.17,83.99,2014
CLOPIXOL ACUPHASE 50MG 1ML 10AMP,10.0,277.56,326.14,384.84,2014
CLOPIXOL ACUPHASE 50MG 1ML 1AMP,1.0,27.76,38.03,44.87,2014
CLOPIXOL DEPOT 200MG 10AMP,10.0,219.21,257.57,303.94,2014
CLOPIXOL DEPOT 200MG 1AMP,1.0,21.92,30.03,35.44,2014
CLOPIXOL DEPOT INJECTION 500MG 1AMP,1.0,42.19,56.75,66.97,2014
CLOPIXOL DEPOT INJECTION 500MG 5AMP,5.0,210.97,247.89,292.51,2014
CLOPIXOL DROPS 20ML,20.0,29.95,41.03,48.41,2014
CLOPIXOL TABLETS 10 MG 100TAB,100.0,52.54,70.67,83.39,2014
CLOTRISONE CREAM 15GR,15.0,9.08,12.44,14.68,2014
CODABROL 10TAB,10.0,,,,2014
CODABROL SYRUP 115ML,115.0,,,,2014
COD-ACAMOL FORTE 10TAB,10.0,,,,2014
COD-GUAIACOL SYRUP 100ML,100.0,,,,2014
CODICAL 20MG 10TAB,10.0,,,,2014
CO-DIOVAN 160/12.5MG FCT 28TAB,28.0,35.45,48.57,57.31,2014
CO-DIOVAN 160/25MG FCT 28TAB,28.0,34.2,46.86,55.29,2014
CO-DIOVAN 80/12.5MG 28TAB,28.0,24.59,33.69,39.75,2014
CODIVIS 10 SR CAP,10.0,,,,2014
CODIVIS SYRUP 60ML,60.0,,,,2014
COLCHICINE 0.5MG 30TAB,30.0,61.67,82.95,97.88,2014
COLESTID 5GX50PACK,50.0,80.77,108.64,128.2,2014
COLIRACIN INJ.,1.0,15.74,21.56,25.44,2014
COLOTAL 135MG 50TAB,50.0,20.0,27.4,32.33,2014
COMAGIS CREAM 15GR,15.0,,,,2014
COMAGIS CREAM 7GR,7.0,,,,2014
COMBIGAN EYE DROPS 5 ML,5.0,57.09,76.79,90.61,2014
COMBIVIR 60TAB,60.0,939.39,1103.78,1302.46,2014
COMPETACT 15MG/850MG 56 F.C.TAB,56.0,181.1,226.37,267.12,2014
COMTAN 200MG 30 F.C. TAB,30.0,89.08,119.81,141.37,2014
CONBRIZA 20MG 28 COATED TAB,28.0,114.57,143.21,168.99,2014
CONCERTA 18MG XR 30TAB,30.0,182.16,227.7,268.69,2014
CONCERTA 27MG XR 30TAB,30.0,212.11,249.22,294.08,2014
CONCERTA 36MG XR 30TAB,30.0,207.55,243.87,287.76,2014
CONCERTA 54MG XR 30TAB,30.0,256.6,301.51,355.78,2014
CONCOR 10MG 30TAB,30.0,14.18,19.43,22.93,2014
CONCOR 5MG 30TAB,30.0,9.4,12.88,15.2,2014
CONDYLOX 0.5% 3.5ML,3.5,67.71,91.08,107.47,2014
CONTALAX 10MG 25SUPP,25.0,57.14,76.85,90.69,2014
CONTROLOC 20MG 30TAB,30.0,26.34,36.08,42.58,2014
CONTROLOC 40MG 14TAB,14.0,17.17,23.53,27.76,2014
CONTROLOC I.V.  40MG/VIAL,1.0,17.71,24.26,28.63,2014
COPAXONE 20MG/DOSE 28 PREFILLED SYRINGE,28.0,3564.35,4188.11,4941.97,2014
COPEGUS 200MG 168TAB,168.0,1909.29,2243.41,2647.23,2014
CORALAN 5MG 56 F.C.TAB,56.0,213.72,251.13,296.33,2014
CORALAN 7.5MG 56 F.C.TAB,56.0,215.16,252.81,298.32,2014
CORDIL 10MG 50TAB,50.0,7.71,10.56,12.46,2014
CORDIL 20MG 50TAB,50.0,13.27,18.18,21.45,2014
CORDIL 5MG 40SUBLING TAB,40.0,4.26,5.84,6.89,2014
CORTIFOAM AEROSOL 15G,15.0,,,,2014
CORTISONE ACETATE 50TAB,50.0,,,,2014
COSOPT EYE DROPS 5ML,5.0,33.93,46.48,54.85,2014
COSOPT PRESERVATIVE FREE 60X0.2ML UNIT DOSE,60.0,79.05,106.32,125.46,2014
COUMADIN 1MG 30TAB,30.0,3.93,5.39,6.36,2014
COUMADIN 2.5MG 30TAB,30.0,,,,2014
COUMADIN 2MG 30TAB,30.0,11.02,15.1,17.82,2014
COUMADIN 5MG 30TAB,30.0,17.71,24.27,28.63,2014
CREON 300MG 100CAPS,100.0,137.66,172.08,203.05,2014
CREON MICRO 60.12 MG 20G (200 MEASURS),20.0,178.74,223.42,263.64,2014
CRESTOR 10MG 28TAB,28.0,71.05,95.56,112.76,2014
CRESTOR 20MG 28TAB,28.0,105.17,131.46,155.12,2014
CRESTOR 40MG 28TAB,28.0,138.03,172.53,203.59,2014
CRINONE 8 % VAG GEL 15*1.45 G,15.0,194.38,228.4,269.51,2014
CRIXIVAN 200MG 360CAPS,360.0,1277.96,1501.61,1771.9,2014
CRIXIVAN 400MG 180CAPS,180.0,1261.91,1482.74,1749.64,2014
CUBICIN 500MG VIAL 10ML,,516.57,606.97,716.23,2014
CURATANE 10MG 30CAPS,30.0,52.47,70.58,83.28,2014
CURATANE 20MG 30CAP,30.0,84.47,113.61,134.06,2014
CURATANE 40 MG 30 CAPS,30.0,180.07,225.08,265.6,2014
CYMBALTA 30MG 28CAPS,28.0,103.23,129.04,152.27,2014
CYMBALTA 60MG 28CAPS,28.0,145.19,181.49,214.16,2014
CYMEVENE 500MG 5VIAL,5.0,640.32,752.38,887.81,2014
CYSTADANE 180GR PWDR/ORAL SOL,180.0,2014.97,2367.59,2793.76,2014
CYTOTEC 200MCG 28TAB,28.0,30.87,42.3,49.91,2014
DACOGEN 50 MG/VIAL 1X20ML VIAL,1.0,7675.45,9018.65,10642.01,2014
DAIVOBET OINT 30GR,30.0,91.31,122.82,144.92,2014
DAIVOBET OINT 60GR,60.0,182.63,228.29,269.38,2014
DAIVONEX CREAM 30GR,30.0,37.08,50.8,59.95,2014
DAIVONEX SCALP SOL 30ML,30.0,40.19,54.05,63.78,2014
DAKTACORT CREAM 15GR,15.0,7.95,10.9,12.86,2014
DAKTARIN ORAL GEL40G,40.0,13.44,18.41,21.72,2014
DALACIN C 150MG 16CAPS,16.0,15.07,20.65,24.37,2014
DALACIN C 300MG 16CAPS,16.0,24.04,32.93,38.86,2014
DALACIN VAG CR2% 40G,40.0,57.93,77.92,91.94,2014
DALACIN VAGINAL 100MG 3 OVULES,3.0,43.14,58.03,68.47,2014
DALAGIS T LOTION 25ML,25.0,18.1,24.8,29.27,2014
DALIRESP 500 MCG 30 F.C.TAB,30.0,192.59,240.74,284.08,2014
DANALONE SYRUP 60ML,60.0,,,,2014
DANOL 200MG 60CAPS,60.0,191.72,239.65,282.78,2014
DECAPEPTYL 0.1MG 7AMP,7.0,143.68,179.6,211.92,2014
DECAPEPTYL CR 3.75,1.0,527.06,619.29,730.76,2014
DECAPEPTYL DEPOT 11.25MG VIAL,1.0,1439.16,1691.02,1995.4,2014
DECAPEPTYL DEPOT 3.75MG/2ML VIAL+SOLV,1.0,537.2,631.21,744.82,2014
DEKINET 2MG 30TAB,30.0,7.01,9.6,11.33,2014
DEPALEPT 200MG 40TAB,40.0,11.99,16.42,19.38,2014
DEPALEPT 500MG 40 E.C.TAB,40.0,25.2,34.52,40.74,2014
DEPALEPT CHRONO 500MG 30 SR TAB,30.0,21.45,29.39,34.68,2014
DEPALEPT ORAL SOL 50ML,50.0,18.45,25.28,29.83,2014
DEPALEPT SYR 110ML,110.0,19.42,26.6,31.39,2014
DEPO MEDROL 40MG/ML 1ML,1.0,10.67,14.62,17.26,2014
DEPO MEDROL 40MG/ML 2ML,1.0,42.03,56.53,66.7,2014
DEPO MEDROL 40MG/ML 5ML,1.0,,,,2014
DEPO MEDROL+LIDOCAIN 1CC,1.0,20.3,27.81,32.82,2014
DEPO MEDROL+LIDOCAIN 2CC,1.0,43.08,57.95,68.38,2014
DEPONIT NT 10 10PATCHES,10.0,20.15,27.6,32.57,2014
DEPONIT NT 5 10 PATCHES,10.0,14.67,20.1,23.72,2014
DEPO-PROVERA 150MG1ML SOL FOR INJ,1.0,12.55,17.2,20.3,2014
DEPO-PROVERA 3.3MLx150MG/ML,1.0,23.8,32.61,38.47,2014
DEPREXAN 25MG 30TAB,30.0,,,,2014
DERALIN 10MG 30TAB,30.0,5.0,6.85,8.08,2014
DERALIN 40MG 30TAB,30.0,6.0,8.22,9.7,2014
DERMACOMBIN CREAM 15G,15.0,,,,2014
DERMACOMBIN CREAM 5G,5.0,,,,2014
DERMACOMBIN OINT 15G,15.0,15.13,20.73,24.46,2014
DERMACOMBIN OINT 5G,5.0,5.04,6.91,8.15,2014
DERMOVATE CREAM 25GR,25.0,11.79,16.15,19.06,2014
DERMOVATE OINT 25GR,25.0,9.76,13.37,15.78,2014
DERMOVATE SCALP APPL SOL 25ML,25.0,13.94,19.1,22.54,2014
DESFERAL 500MG 10 VIALS,10.0,160.09,200.11,236.13,2014
DESLORATADINE-TRIMA 5MG 15TAB,15.0,11.15,15.27,18.02,2014
DESLORATADINE-TRIMA 5MG 30TAB,30.0,22.3,30.55,36.05,2014
DESLORATADINE-TRIMA SYRUP 0.5MG/ML 120ML,120.0,11.64,15.95,18.82,2014
DESMOPRESSIN TEVA 0.1MG 30TAB,30.0,60.31,81.12,95.72,2014
DESMOPRESSIN TEVA 0.2MG 30TAB,30.0,110.95,138.69,163.65,2014
DESOREN EAR DRPS 5ML,5.0,,,,2014
DETHAMYCIN 10ML,10.0,,,,2014
DETRUSITOL SR 2MG 28CAPS,28.0,,,,2014
DETRUSITOL SR 4MG 28CAPS,28.0,125.31,156.64,184.83,2014
DEXACORT FORTE 3AMP,3.0,,,,2014
DEXAMETHASONE 0.5MG 30T,30.0,16.04,21.97,25.93,2014
DEXAMETHASONE 2MG 50TAB,50.0,48.08,64.67,76.31,2014
DEXAMYCIN DROPS 5ML,5.0,,,,2014
DEXEFRIN DROPS 5CC,5.0,,,,2014
DEXIMUNE 100MG 50CAPSULES,50.0,542.88,637.88,752.7,2014
DEXIMUNE 25MG 50CAPSULES,50.0,171.24,214.06,252.59,2014
DEXIMUNE 50MG 50CAPS,50.0,327.51,384.82,454.09,2014
DEX-OTIC DROPS 5ML,5.0,,,,2014
DIABITEX 250MG 90TAB,90.0,,,,2014
DIACEREIN TEVA 50 MG 30 CAPS,30.0,28.55,39.11,46.16,2014
DIANE 21TAB,21.0,11.85,16.24,19.16,2014
DIATRIM 50MG 30CAPS,30.0,28.55,39.11,46.16,2014
DIBENYLINE 10MG 30CAPS,30.0,46.82,62.97,74.31,2014
DICLOFTIL 0.1% SOL 30x0.5ML,30.0,136.18,170.23,200.87,2014
DIFLUCAN SUSP 50MG/5ML 35ML,35.0,49.16,66.12,78.02,2014
DIFOLTA 20MG/ML VIAL(1ML),1.0,,,,2014
DIFRIN 0.10% EYE DROPS 10ML,10.0,27.07,37.08,43.75,2014
DILANTIN SUSP 237ML,237.0,117.13,146.41,172.76,2014
DILATAM 120MG 30 SRTAB,30.0,33.53,45.94,54.21,2014
DILATAM 30MG 30TAB,30.0,,,,2014
DILATAM 60MG 30TAB,30.0,10.79,14.79,17.45,2014
DILTIAZEM TEVA 30MG 100TAB,100.0,,,,2014
DILTIAZEM TEVA 60MG 100TAB,100.0,35.98,49.29,58.17,2014
DIMITONE 12.5MG 30TAB,30.0,17.64,24.17,28.52,2014
DIMITONE 6.25MG 30TAB,30.0,13.77,18.86,22.26,2014
DIOVAN 160MG 28 FC TABS,28.0,36.54,50.06,59.07,2014
DIOVAN 40MG 28 FC TABS,28.0,22.62,30.99,36.57,2014
DIOVAN 80MG 28 FC TABS,28.0,24.13,33.06,39.01,2014
DIPROGENTA 15GR OINT,15.0,22.64,31.02,36.61,2014
DIPROGENTA CRM 15GR,15.0,21.2,29.04,34.27,2014
DIPROSALIC LOTION 30ML,30.0,14.35,19.65,23.19,2014
DIPROSALIC OINT 15GR,15.0,7.24,9.93,11.71,2014
DIPROSPAN 1AMPX1ML,1.0,17.15,23.49,27.72,2014
DIPROSPAN 1AMPX2ML,1.0,24.4,33.43,39.44,2014
DISEPTYL FORTE 10CAPLETS,10.0,8.4,11.51,13.58,2014
DISEPTYL SUSP 50ML,50.0,5.07,6.95,8.2,2014
DISOTHIAZIDE 25MG 30TAB,30.0,7.62,10.44,12.32,2014
DITHROCREAM 0.1% 50G,50.0,21.39,29.3,34.58,2014
DITHROCREAM 0.25%50G,50.0,22.92,31.41,37.06,2014
DITHROCREAM 2% 50G,50.0,38.53,51.82,61.15,2014
DITHROCREAM FRTE0.5%,50.0,26.44,36.22,42.74,2014
DITHROCREAM H.P.1%,50.0,42.26,56.85,67.08,2014
DOCETAXEL HOSPIRA 10MG/ML VIAL 160MG/16ML,1.0,2319.83,2725.8,3216.45,2014
DOCETAXEL HOSPIRA 10MG/ML VIAL 20MG/2ML,1.0,300.79,353.42,417.04,2014
DOCETAXEL HOSPIRA 10MG/ML VIAL 80MG/8ML,1.0,1216.35,1429.21,1686.47,2014
DOCETAXEL TEVA 20 MG/VIAL (0.72ML),1.0,300.79,353.42,417.04,2014
DOCETAXEL TEVA 80 MG/VIAL (2.88ML),1.0,1216.35,1429.21,1686.47,2014
DOLESTINE 5X100MG/2ML,5.0,10.85,14.86,17.54,2014
DOLESTINE 5X50MG/1ML,5.0,13.4,18.36,21.66,2014
DONEPEZIL TEVA 10MG 30TAB,30.0,136.94,171.17,201.98,2014
DONEPEZIL TEVA 5MG 30TAB,30.0,115.27,144.09,170.03,2014
DOPICAR 30TAB,30.0,17.29,23.69,27.95,2014
DORZOLAMIDE TEVA 2% 5ML,5.0,26.59,36.43,42.99,2014
DORZOLAMIDE TIMOLOL TEVA OPHT SOL 5ML,5.0,33.93,46.48,54.85,2014
DOSTINEX 0.5MG 2TAB,2.0,37.53,51.41,60.66,2014
DOSTINEX 0.5MG 8TAB,8.0,150.1,187.63,221.4,2014
DOXALOC 1 30TAB,30.0,15.27,20.92,24.68,2014
DOXALOC 2 30TAB,30.0,11.72,16.06,18.95,2014
DOXALOC 4 30TAB,30.0,19.79,27.11,31.99,2014
DOXY 100 10TAB,10.0,8.23,11.28,13.31,2014
DOXYLIN 100MG 10TAB,10.0,8.23,11.28,13.31,2014
DUAC TOPICAL GEL 25G,25.0,58.96,79.3,93.58,2014
DUO SCABIL 20GR 8%,20.0,,,,2014
DUODART 30 CAPSULES,30.0,121.89,152.36,179.79,2014
DUODOPA  GEL 7x100ML BAG,7.0,3595.06,4224.19,4984.55,2014
DUOTRAV 2.5ML OPHTHALMIC SOLUTION,2.5,74.03,99.58,117.5,2014
DUPHASTON 10MG 20TAB,20.0,22.29,30.53,36.03,2014
DYSPORT 500 U/VIAL IM/SC 1 VIAL,1.0,1053.26,1237.58,1460.34,2014
EASYLAX 120MG 20TAB,20.0,,,,2014
EBETAXEL 30MG/5ML VIAL,1.0,246.66,289.82,341.99,2014
EBIXA 10MG 56TAB,56.0,241.58,283.86,334.96,2014
EBIXA 20MG 28TABS,28.0,239.97,281.97,332.72,2014
EBIXA DROPS 10MG/G 50ML,50.0,261.36,307.1,362.38,2014
EDRONAX 4MG 60TAB,60.0,111.21,139.01,164.03,2014
EDURANT 25MG 30TAB,30.0,1138.49,1337.73,1578.52,2014
EFEXOR  XR 150MG 28 SR CAPS,28.0,45.21,60.81,71.76,2014
EFEXOR XR 75MG 28 SR CAPS,28.0,27.66,37.9,44.72,2014
EFFIENT 10MG 28 FC TAB,28.0,223.26,262.32,309.54,2014
EFFIENT 5MG 28 FC TAB,28.0,206.32,242.43,286.07,2014
EFRIN-10 DROPS 5CC,5.0,7.38,10.11,11.93,2014
EFUDIX CREAM 5% 20GR,20.0,97.36,121.7,143.6,2014
ELAPRASE 2MG/ML VIAL 3ML,1.0,13135.52,15434.23,18212.39,2014
ELATROL 25MG 50TAB,50.0,8.25,11.31,13.35,2014
ELATROLET 10MG 30TAB,30.0,7.32,10.03,11.83,2014
ELATROLET 10MG 50TAB,50.0,12.2,16.71,19.72,2014
ELELYSO 200 U/VIAL,1.0,,,,2014
ELIDEL CREAM 1% 15G,15.0,58.58,78.79,92.97,2014
ELIDEL CREAM 1% 30G,30.0,117.16,146.45,172.81,2014
ELIQUIS 2.5MG 60 F.C.TAB,60.0,459.61,540.04,637.24,2014
ELIQUIS 5 MG 60 F.C.TAB,60.0,324.83,381.67,450.37,2014
ELMEX GELEE 25GR,25.0,14.79,20.27,23.91,2014
ELOCOM CREAM 15GR,15.0,7.98,10.93,12.89,2014
ELOCOM LOTION 20ML,20.0,12.98,17.79,20.99,2014
ELOCOM OINT 15GR,15.0,8.18,11.21,13.23,2014
ELONVA 100MCG/0.5ML 1SYRINGE PREFILLED,1.0,2512.43,2952.11,3483.49,2014
ELONVA 150MCG/0.5ML 1 SYRINGE PREFILLED,1.0,2512.43,2952.11,3483.49,2014
